"participant","lexicality","block","environment","order","trial","spelling","button","response","accuracy","previous.accuracy","rt","previous.rt","microsec.error","unix.seconds","unix.microseconds","trial.day","trial.session","order.in.block","order.in.subblock","rt.raw","coltheart.N","OLD20","nletters","nsyl","morphology","flection","synclass","celex.frequency","celex.frequency.lemma","celex.inflectional.entropy","lemma.size","nlemmas","bnc.frequency","bnc.frequency.million","subtlex.frequency","subtlex.frequency.million","subtlex.cd","subtlex.cd.pct","summed.monogram","summed.bigram","summed.trigram","lett.odd","part3"
42,"W",30,"GC3",15191,37021,"feigned",2,"N",0,1,NA,576,11,1265907555,578625,3991,3991,191,91,798,2,2.1,7,1,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",35,68,-98.7890001648,55,1,88,0.88,7,0.1373,5,6e-04,724357,33079,8327,6,"0"
42,"W",30,"GC3",15198,50425,"shellac",2,"N",0,1,NA,585,11,1265907567,374625,3998,3998,198,98,551,0,2.6,7,2,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",2,3,-0.75194505929,45,2,36,0.36,5,0.098,5,6e-04,702219,35449,3482,19,"0"
42,"W",32,"GC3",15982,46649,"poplars",2,"N",0,1,NA,564,303,1265991519,968750,782,782,482,82,483,0,2.3,7,2,"monomorphemic","plural","Noun",24,57,-110.280254382,2,1,52,0.52,1,0.0196,1,1e-04,682468,57326,5849,16,"0"
42,"W",32,"GC3",15733,35283,"dinar",2,"N",0,1,NA,607,150,1265991086,952750,533,533,233,33,619,1,1.9,5,2,"monomorphemic","singular","Noun",1,2,-0.877443751082,2,1,94,0.94,18,0.3529,14,0.0017,624812,45072,3899,4,"0"
42,"W",32,"GC3",15743,57255,"yank",1,"W",1,1,598,666,10,1265991103,671750,543,543,243,43,598,10,1.4,4,1,"complex.conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",19,69,-32.5198795034,48,3,67,0.67,107,2.098,95,0.0113,493886,9923,552,25,"0"
42,"W",33,"GC3",16547,50787,"shyness",1,"W",1,1,649,667,227,1265992527,265750,1347,1347,47,47,649,1,2.5,7,2,"complex","singular","Noun",65,65,-391.567017407,1,1,185,1.85,28,0.549,27,0.0032,737060,65869,7487,19,"0"
42,"W",33,"GC3",16556,48789,"roan",2,"N",0,0,NA,636,151,1265992542,93750,1356,1356,56,56,457,5,1.5,4,1,"conversion.monomorphemic","positive.singular","Adjective.Noun",6,6,-10.74398428,3,2,45,0.45,5,0.098,4,5e-04,582111,25759,1696,18,"0"
42,"W",33,"GC3",16555,51337,"slogging",2,"N",0,1,NA,457,11,1265992540,608750,1355,1355,55,55,636,4,1.75,8,2,"monomorphemic","present participle","Verb",9,22,-28.9913855623,11,1,31,0.31,2,0.0392,2,2e-04,715742,58287,19620,19,"0"
42,"W",33,"GC3",16699,33457,"compo",2,"N",0,1,NA,567,153,1265992787,155750,1499,1499,199,99,950,1,1.9,5,2,"complex","singular","Noun",2,5,-2.85224898312,2,1,20,0.2,0,0,0,0,539673,22849,5192,3,"0"
42,"W",34,"GC3",16838,47971,"realize",1,"W",1,1,652,772,10,1265993061,640750,1638,1638,338,38,652,0,2.25,7,2,"complex","infinitive.plural present.singular 2p present.singular present 1p","Verb",1388,3628,-11713.0714865,44,1,2240,22.4,4009,78.6078,2596,0.3095,754355,42664,6615,18,"0"
42,"W",34,"GC3",17164,29775,"backwoods",2,"N",0,1,NA,598,242,1265993637,405750,1964,1964,164,64,692,0,2.8,9,2,"complex","singular","Noun",8,8,-24.4947408548,1,1,26,0.26,27,0.5294,22,0.0026,686734,47064,4369,2,"0"
42,"W",35,"GC3",17475,54041,"teapot",1,"W",1,0,505,503,10,1265994201,968750,2275,2275,475,75,505,0,2.3,6,2,"complex","singular","Noun",53,64,-303.712577935,2,1,262,2.62,38,0.7451,32,0.0038,691741,32686,1552,20,"0"
42,"W",35,"GC3",17476,53129,"strip",1,"W",1,1,555,505,10,1265994203,546750,2276,2276,476,76,555,4,1.6,5,1,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",382,795,-2899.57824446,46,2,1964,19.64,610,11.9608,480,0.0572,625937,33467,4160,19,"0"
42,"W",35,"GC3",17616,28757,"abides",1,"W",1,1,634,654,11,1265994454,874750,2416,2416,116,16,634,3,1.75,6,2,"may_include_root","singular present 3p","Verb",8,84,-24.4947408548,16,1,15,0.15,4,0.0784,3,4e-04,683622,56878,9899,1,"0"
42,"W",35,"GC3",17579,42757,"looms",1,"W",1,1,694,667,179,1265994384,343750,2379,2379,79,79,694,8,1.4,5,1,"monomorphemic","plural.singular present 3p","Noun.Verb",35,207,-154.541302746,13,2,299,2.99,17,0.3333,15,0.0018,592449,39290,2055,12,"0"
42,"W",35,"GC3",17533,51653,"snoot",2,"N",0,1,NA,651,153,1265994307,827750,2333,2333,33,33,438,7,1.45,5,1,"monomorphemic","singular","Noun",0,0,0,2,1,7,0.07,10,0.1961,10,0.0012,644336,24581,1093,19,"0"
42,"W",36,"GC4",18009,49505,"scald",1,"W",1,1,615,585,10,1266249838,297375,309,309,9,9,615,4,1.7,5,1,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",8,30,-8.4753785351,46,2,23,0.23,14,0.2745,14,0.0017,587191,32652,2343,19,"0"
42,"W",36,"GC4",17836,50963,"siren",1,"W",1,0,764,723,159,1266249515,109375,136,136,336,36,764,2,1.8,5,3,"monomorphemic","singular","Noun",51,92,-289.430526909,2,1,257,2.57,260,5.098,189,0.0225,690476,40481,2280,19,"0"
42,"W",37,"GC4",18283,32905,"clatters",1,"W",1,1,886,751,11,1266250320,94375,583,583,283,83,886,4,1.75,8,2,"obscure","singular present 3p","Verb",2,117,-2.85224898312,11,1,13,0.13,14,0.2745,12,0.0014,808372,81421,12560,3,"0"
42,"W",37,"GC4",18324,36905,"fashions",1,"W",1,1,516,648,210,1266250395,203375,624,624,324,24,516,0,2.55,8,2,"conversion.obscure","plural.singular present 3p","Noun.Verb",215,1292,-1665.86804954,13,2,407,4.07,31,0.6078,27,0.0032,759832,60523,9825,6,"0"
42,"W",37,"GC4",18362,52011,"spartans",1,"W",1,1,580,715,11,1266250462,422375,662,662,362,62,580,1,2.65,8,2,"complex","plural","Noun",7,7,-20.1843413509,2,1,121,1.21,0,0,0,0,802401,67520,6758,19,"0"
42,"W",38,"GC4",18897,42559,"lino",1,"W",1,0,854,967,917,1266251502,250375,1197,1197,397,97,854,7,1.6,4,2,"monomorphemic","singular","Noun",19,19,-80.9952487141,1,1,115,1.15,1,0.0196,1,1e-04,572985,32311,2592,12,"0"
42,"W",38,"GC4",18777,47745,"rainbows",1,"W",1,1,477,557,11,1266251277,31375,1077,1077,277,77,477,0,3.05,8,2,"complex","plural","Noun",20,121,-86.713149482,2,1,89,0.89,41,0.8039,32,0.0038,739233,65610,2676,18,"0"
42,"W",38,"GC4",19197,38855,"glaring",1,"W",1,1,707,614,11,1266252031,172375,1497,1497,197,97,707,4,1.8,7,2,"conversion.monomorphemic","positive.present participle","Adjective.Verb",126,283,-753.459360537,12,2,391,3.91,22,0.4314,21,0.0025,683423,62259,21013,7,"0"
42,"W",39,"GC4",19603,51861,"soonest",1,"W",1,1,577,828,11,1266252760,31375,1903,1903,103,3,577,0,2.05,7,2,"monomorphemic","superlative","Adverb",12,5660,-43.4066478329,3,1,36,0.36,11,0.2157,11,0.0013,799666,60823,7480,19,"0"
42,"W",39,"GC4",19394,46457,"plughole",1,"W",1,1,604,724,11,1266252390,203375,1694,1694,394,94,604,0,3.3,8,2,"complex","singular","Noun",7,8,-20.1843413509,2,1,27,0.27,0,0,0,0,675636,34989,3593,16,"0"
42,"W",39,"GC4",19562,31519,"buckling",1,"W",1,1,548,598,10,1266252685,687375,1862,1862,62,62,548,2,1.85,8,2,"conversion","present participle","Verb",15,75,-58.937895627,11,1,64,0.64,17,0.3333,14,0.0017,627459,56953,20799,2,"0"
42,"W",4,"GC3",1720,30833,"boaster",1,"W",1,1,580,698,11,1258643449,406375,1720,20,220,20,580,6,1.6,7,2,"complex","singular","Noun",3,4,-5.52642908396,2,1,3,0.03,2,0.0392,2,2e-04,751174,51206,10369,2,"0"
42,"W",4,"GC3",2056,43397,"meanly",2,"N",0,1,NA,544,11,1258644024,171375,2056,356,56,56,495,1,1.85,6,2,"complex","positive","Adverb",11,11,-38.4627126105,1,1,13,0.13,3,0.0588,3,4e-04,631993,31125,4546,13,"0"
42,"W",4,"GC3",1976,36793,"faints",1,"W",1,1,658,496,10,1258643888,390375,1976,276,476,76,658,5,1.7,6,1,"conversion","plural.singular present 3p","Noun.Verb",3,128,-2.81814903925,13,2,11,0.11,17,0.3333,15,0.0018,674577,63754,6688,6,"0"
42,"W",4,"GC3",2117,41355,"jean",1,"W",1,0,995,613,11,1258644131,265375,2117,417,117,17,995,5,1.7,4,1,"monomorphemic","singular","Noun",320,320,-2663.04740977,1,1,3063,30.63,22,0.4314,15,0.0018,562182,19532,1176,10,"0"
42,"W",4,"GC3",2133,35351,"discounts",1,"W",1,1,501,667,11,1258644156,749375,2133,433,133,33,501,3,2.35,9,2,"complex.conversion","plural.singular present 3p","Noun.Verb",23,187,-85.3792156942,13,2,574,5.74,20,0.3922,15,0.0018,813884,69376,9580,4,"0"
42,"W",40,"GC4",20044,54023,"taxed",1,"W",1,1,475,490,162,1266253517,250375,2344,2344,44,44,475,4,1.7,5,1,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",60,98,-215.48456404,55,1,575,5.75,10,0.1961,10,0.0012,592521,28068,7485,20,"0"
42,"W",40,"GC4",19861,41209,"intrigue",1,"W",1,0,662,617,11,1266253206,531375,2161,2161,361,61,662,0,3.3,8,2,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",54,278,-262.367946362,46,2,263,2.63,73,1.4314,69,0.0082,794989,51925,5315,9,"0"
42,"W",40,"GC4",19792,41983,"laming",1,"W",1,0,986,504,11,1266253086,969375,2092,2092,292,92,986,9,1.35,6,2,"conversion","present participle","Verb",0,9,0,11,1,29,0.29,0,0,0,0,622383,52209,19983,12,"0"
42,"W",41,"M",20231,38153,"friends",1,"W",1,1,472,636,11,1266337509,156000,31,31,231,31,472,1,1.95,7,1,"conversion.monomorphemic","plural.singular","Noun",3674,6761,-41764.6284055,5,3,15089,150.89,14864,291.451,5402,0.644,735424,56992,4151,6,"0"
42,"W",41,"M",20548,39365,"grimness",2,"N",0,1,NA,510,11,1266338180,203000,348,348,48,48,592,1,2.35,8,2,"complex","singular","Noun",6,6,-16.087588972,1,1,33,0.33,0,0,0,0,802674,64615,7594,7,"0"
42,"W",41,"M",20308,40581,"hookah",2,"N",0,1,NA,531,11,1266337760,734000,108,108,308,8,563,0,2.4,6,2,"monomorphemic","singular","Noun",7,7,-20.1843413509,2,1,8,0.08,2,0.0392,2,2e-04,569961,11486,1631,8,"0"
42,"W",42,"M",21001,41643,"keepsakes",1,"W",1,1,532,426,10,1266338989,890000,801,801,1,1,532,0,3.75,9,2,"complex","plural","Noun",1,5,-0.877443751082,2,1,9,0.09,5,0.098,4,5e-04,856698,54465,9300,11,"0"
42,"W",43,"M",21342,57371,"yonder",1,"W",1,1,833,629,10,1266339578,765000,1142,1142,342,42,833,3,1.85,6,2,"conversion.may_include_root","positive","Adjective.Adverb",24,24,-86.5459992463,2,2,81,0.81,163,3.1961,117,0.0139,654197,40406,6909,25,"0"
42,"W",43,"M",21244,45599,"patted",1,"W",1,1,494,692,191,1266339412,125000,1044,1044,244,44,494,14,1.3,6,2,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",170,302,-865.055262416,55,1,450,4.5,21,0.4118,18,0.0021,669799,50086,11503,16,"0"
42,"W",43,"M",21624,52195,"splatters",1,"W",1,1,515,547,170,1266340065,343000,1424,1424,124,24,515,1,1.8,9,2,"complex","singular present 3p","Verb",0,32,0,11,1,4,0.04,2,0.0392,2,2e-04,869874,85700,13212,19,"0"
42,"W",44,"M",22049,42197,"leaching",1,"W",1,1,618,521,11,1266340853,765000,1849,1849,49,49,618,4,1.65,8,2,"monomorphemic","present participle","Verb",6,62,-16.087588972,11,1,137,1.37,2,0.0392,2,2e-04,740192,64574,21026,12,"0"
42,"W",44,"M",21924,42051,"lantern",1,"W",1,1,562,579,170,1266340639,703000,1724,1724,424,24,562,0,1.95,7,2,"monomorphemic","singular","Noun",75,107,-467.262344422,2,1,256,2.56,89,1.7451,61,0.0073,767508,53659,7159,12,"0"
42,"W",45,"M",22644,29585,"attached",1,"W",1,0,452,866,185,1266341974,640000,2444,2444,144,44,452,2,2.4,8,2,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",675,878,-4776.91317153,55,1,3939,39.39,607,11.902,529,0.0631,753549,49710,9455,1,"0"
42,"W",45,"M",22261,51803,"soldier",1,"W",1,1,549,549,11,1266341247,109000,2061,2061,261,61,549,0,1.85,7,2,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",468,1507,-4076.96783785,46,2,1812,18.12,1823,35.7451,789,0.0941,758629,44917,6636,19,"0"
42,"W",46,"M",23010,38439,"gaffed",2,"N",0,1,NA,427,11,1266342620,312000,2810,2810,10,10,576,2,1.85,6,1,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",0,5,2.32192809489,55,1,5,0.05,1,0.0196,1,1e-04,588007,26812,7739,7,"0"
42,"W",47,"GC3",23525,42595,"listened",1,"W",1,0,580,616,11,1266495351,703375,325,325,25,25,580,1,2.1,8,2,"may_include_root","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",700,3175,-4990.55890608,55,1,2352,23.52,736,14.4314,634,0.0756,848584,65882,13202,12,"0"
42,"W",49,"GC3",24352,44981,"ones",1,"W",1,1,545,612,10,1266496876,531375,1152,1152,352,52,545,5,1.4,4,1,"conversion","plural","Noun",2555,37195,-28920.3248491,2,1,11756,117.56,4985,97.7451,3129,0.373,623644,59013,10735,15,"0"
42,"W",49,"GC3",24308,34831,"dealt",1,"W",1,1,571,657,11,1266496803,203375,1108,1108,308,8,571,1,1.85,5,1,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",405,1871,-2567.73416052,55,1,3500,35,376,7.3725,338,0.0403,630611,29484,2612,4,"0"
42,"W",49,"GC3",24650,49831,"scriptures",1,"W",1,1,696,702,282,1266497655,484375,1450,1450,150,50,696,0,2.95,10,2,"complex","plural","Noun",24,84,-110.280254382,2,1,294,2.94,24,0.4706,22,0.0026,895570,79477,12822,19,"0"
42,"W",49,"GC3",24639,44687,"nonce",2,"N",0,1,NA,498,11,1266497637,640375,1439,1439,139,39,515,1,1.85,5,1,"monomorphemic","singular","Noun",2,2,-2.85224898312,1,1,15,0.15,3,0.0588,3,4e-04,642902,27276,2824,14,"0"
42,"W",49,"GC3",24534,35507,"dockers",1,"W",1,1,709,599,243,1266497341,531375,1334,1334,34,34,709,6,1.65,7,2,"complex","plural","Noun",39,52,-206.298900525,2,1,171,1.71,3,0.0588,1,1e-04,693391,60396,8904,4,"0"
42,"W",49,"GC3",24414,46329,"plate",1,"W",1,1,468,464,11,1266496990,140375,1214,1214,414,14,468,5,1.5,5,1,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",656,1005,-6138.51376136,46,2,4096,40.96,1280,25.098,905,0.1079,623705,41445,6407,16,"0"
42,"W",5,"GC3",2587,48007,"reasoned",1,"W",1,1,556,524,151,1258645026,62375,2587,887,87,87,556,2,2.55,8,2,"conversion.monomorphemic","past participle.plural past.positive.singular 2p past.singular past 1p.singular past 3p","Adjective.Verb",90,200,-362.632501805,56,2,440,4.4,25,0.4902,24,0.0029,856096,58591,12736,18,"0"
42,"W",5,"GC3",2325,51713,"snuffs",1,"W",1,1,1165,476,11,1258644528,124375,2325,625,325,25,1165,3,1.8,6,1,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",2,63,-2.13233125325,13,2,5,0.05,5,0.098,5,6e-04,606391,40757,940,19,"0"
42,"W",50,"GC3",24876,31337,"brie",1,"W",1,1,641,562,11,1266498433,781375,1676,1676,376,76,641,4,1.6,4,1,"conversion.irrelevant","singular","Noun",2,2,-2.13233125325,2,2,57,0.57,20,0.3922,17,0.002,581412,26533,2188,2,"0"
42,"W",51,"GC3",25427,34323,"croutons",1,"W",1,1,661,499,165,1266504135,906375,2227,227,427,27,661,0,2.75,8,2,"undetermined","plural","Noun",10,10,-33.6530228633,2,1,13,0.13,5,0.098,5,6e-04,758639,71440,9401,3,"0"
42,"W",51,"GC3",25415,28749,"abed",2,"N",0,1,NA,570,172,1266504117,93375,2215,215,415,15,939,5,1.7,4,2,"complex","positive","Adjective",4,4,-8.69563517714,1,1,23,0.23,6,0.1176,6,7e-04,551021,27284,7233,1,"0"
42,"W",53,"GC3",26469,46993,"prim",1,"W",1,1,648,636,11,1266506083,250375,3269,1269,469,69,648,6,1.45,4,1,"conversion.monomorphemic","infinitive.plural present.positive.singular 2p present.singular present 1p","Adjective.Verb",77,78,-452.021076527,47,2,122,1.22,17,0.3333,16,0.0019,522447,20595,2742,16,"0"
42,"W",53,"GC3",26692,47537,"quavers",1,"W",1,1,519,518,10,1266506565,859375,3492,1492,192,92,519,2,1.9,7,2,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",8,36,-16.6921160598,13,2,47,0.47,1,0.0196,1,1e-04,665037,53708,9320,17,"0"
42,"W",54,"GC3",27198,44661,"noblest",2,"N",0,1,NA,760,11,1266507440,281375,3998,1998,198,98,592,0,2.3,7,2,"monomorphemic","superlative","Adjective",24,325,-110.280254382,3,1,61,0.61,25,0.4902,25,0.003,733788,44357,7028,14,"0"
42,"W",54,"GC3",26975,30783,"bluebell",1,"W",1,0,612,482,10,1266507066,500375,3775,1775,475,75,612,0,3.3,8,2,"complex","singular","Noun",8,13,-24.4947408548,2,1,69,0.69,1,0.0196,1,1e-04,712144,23555,2534,2,"0"
42,"W",54,"GC3",26854,38935,"glowing",1,"W",1,1,490,420,152,1266506863,203375,3654,1654,354,54,490,4,1.75,7,2,"conversion.monomorphemic","positive.present participle","Adjective.Verb",175,330,-1183.94660352,12,2,813,8.13,178,3.4902,154,0.0184,632095,51026,19294,7,"0"
42,"W",54,"GC3",26952,48845,"roger",2,"N",0,1,NA,511,11,1266507029,187375,3752,1752,452,52,320,3,1.85,5,2,"irrelevant","headword.singular","Interjection.Noun",364,364,-3046.97176224,2,2,2578,25.78,77,1.5098,50,0.006,635064,34893,5550,18,"0"
42,"W",55,"GC3",27600,47371,"pupate",2,"N",0,1,NA,533,11,1266508354,843375,4400,2400,100,100,437,0,2,6,2,"complex","infinitive.plural present.singular 2p present.singular present 1p","Verb",0,0,2,44,1,12,0.12,3,0.0588,3,4e-04,636110,41531,5290,16,"0"
42,"W",55,"GC3",27273,56219,"waif",1,"W",1,1,772,532,11,1266507694,343375,4073,2073,273,73,772,3,1.8,4,1,"monomorphemic","singular","Noun",13,18,-48.4733656907,2,1,35,0.35,16,0.3137,15,0.0018,504641,9155,900,23,"0"
42,"W",56,"GC3",28134,38865,"gleaner",1,"W",1,1,856,552,157,1266509361,687375,4934,2934,134,34,856,2,1.8,7,2,"complex","singular","Noun",11,14,-38.4627126105,2,1,5,0.05,0,0,0,0,768591,49010,6352,7,"0"
42,"W",56,"GC3",27705,37933,"fortress",1,"W",1,1,672,695,10,1266508625,359375,4505,2505,205,5,672,0,2.75,8,2,"may_include_root","singular","Noun",107,120,-721.412747401,2,1,498,4.98,141,2.7647,106,0.0126,814551,73540,9615,6,"0"
42,"W",56,"GC3",27734,30385,"bey",2,"N",0,1,NA,592,171,1266508673,484375,4534,2534,234,34,509,12,1.15,3,1,"monomorphemic","singular","Noun",4,4,-8.69563517714,2,1,101,1.01,0,0,0,0,473169,15479,1080,2,"0"
42,"W",57,"GC3",28687,38751,"ghastly",1,"W",1,1,630,500,10,1266510320,984375,5487,3487,187,87,630,1,2.55,7,2,"obscure","positive","Adjective",160,161,-1171.56293401,3,1,430,4.3,92,1.8039,78,0.0093,635572,31773,4961,7,"0"
42,"W",58,"GC3",28848,48647,"rifle",1,"W",1,1,603,722,10,1266510615,921375,5648,3648,348,48,603,0,1.7,5,2,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",294,427,-2341.78801228,46,2,717,7.17,712,13.9608,371,0.0442,619828,29867,2243,18,"0"
42,"W",6,"GC2",2739,31663,"bunnies",1,"W",1,1,639,809,11,1258713325,796875,39,39,239,39,639,2,1.9,7,2,"obscure","plural","Noun",8,27,-24.4947408548,2,1,31,0.31,77,1.5098,55,0.0066,734778,60638,11486,2,"0"
42,"W",6,"GC2",2762,54235,"theists",2,"N",0,1,NA,941,149,1258713368,140875,62,62,262,62,1037,0,1.95,7,2,"complex","plural","Noun",0,0,0,2,1,46,0.46,0,0,0,0,775226,57310,6906,20,"0"
42,"W",7,"GC2",3536,40153,"heartier",1,"W",1,1,601,753,155,1258714761,46875,836,836,36,36,601,0,2,8,2,"complex","comparative","Adjective",3,89,-5.52642908396,3,1,5,0.05,2,0.0392,2,2e-04,841054,55816,8990,8,"0"
42,"W",7,"GC2",3642,38643,"gauzy",2,"N",0,0,NA,675,10,1258714955,749875,942,942,142,42,893,2,1.9,5,2,"complex","positive","Adjective",13,13,-48.4733656907,3,1,17,0.17,1,0.0196,1,1e-04,484329,12744,567,7,"0"
42,"W",7,"GC2",3368,35659,"dotting",2,"N",0,1,NA,450,10,1258714462,359875,668,668,368,68,1126,3,1.8,7,2,"conversion","present participle","Verb",7,113,-20.1843413509,11,1,18,0.18,5,0.098,5,6e-04,698851,61123,21687,4,"0"
42,"W",8,"GC3",3800,37377,"flapping",1,"W",1,1,505,621,11,1259679941,499625,100,100,300,100,505,4,1.75,8,2,"monomorphemic","present participle","Verb",102,193,-680.666173124,11,1,300,3,77,1.5098,64,0.0076,665495,54823,20325,6,"0"
42,"W",9,"GC3",4685,33665,"contort",1,"W",1,1,793,536,151,1259681526,984625,985,985,185,85,793,1,1.9,7,2,"may_include_root","infinitive.plural present.singular 2p present.singular present 1p","Verb",4,55,-0.76466250649,44,1,11,0.11,5,0.098,5,6e-04,717464,49199,8202,3,"0"
42,"W",9,"GC3",4393,31057,"bottom",1,"W",1,1,515,463,223,1259681017,703625,693,693,393,93,515,0,2.45,6,2,"monomorphemic","singular","Noun",1467,1524,-15430.8723274,2,1,7549,75.49,2329,45.6667,1654,0.1972,609418,20062,1872,2,"0"
42,"W",9,"GC3",4674,46097,"pillows",1,"W",1,1,549,415,11,1259681509,78625,974,974,174,74,549,2,1.85,7,2,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",97,350,-640.205821716,13,2,413,4.13,156,3.0588,121,0.0144,658209,50857,2925,16,"0"
43,"N",1,"GC2",684,16450,"oze",1,"N",1,1,435,497,11,1258629846,578375,684,484,184,84,435,4,1.65,3,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,501740,11517,371,15,"1"
43,"N",1,"GC2",424,11318,"hannades",1,"N",1,1,751,860,11,1258629341,734375,424,224,424,24,751,0,3,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,793762,66633,11121,8,"1"
43,"N",1,"GC2",655,27234,"veed",1,"N",1,1,599,768,154,1258629791,297375,655,455,155,55,599,14,1.25,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,572586,26811,7279,22,"1"
43,"N",10,"GC2",4795,6046,"dars",1,"N",1,1,577,694,207,1258727676,906875,1595,95,295,95,577,19,1,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,571744,45070,4059,4,"1"
43,"N",10,"GC2",5037,14420,"lurned",2,"W",0,1,NA,825,158,1258728117,109875,1837,337,37,37,1070,3,1.8,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,657242,33081,8143,12,"1"
43,"N",11,"GC1",5300,23564,"tragnact",1,"N",1,0,524,789,11,1258985184,547375,100,100,300,100,524,0,3.35,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,752713,32263,3629,20,"1"
43,"N",12,"GC1",5999,12750,"junglins",1,"N",1,1,768,627,11,1258986407,297375,799,799,499,99,768,0,2.65,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,698428,75938,6148,10,"1"
43,"N",12,"GC1",6158,23364,"thrats",1,"N",1,1,553,788,11,1258986681,469375,958,958,158,58,553,0,1.9,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,669050,54692,5602,20,"1"
43,"N",13,"GC1",6384,4914,"conceeled",2,"W",0,0,NA,605,148,1258987074,78375,1184,1184,384,84,811,1,2.5,9,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,863407,62601,14958,3,"1"
43,"N",14,"GC1",7119,9882,"walloes",2,"W",0,1,NA,960,239,1258988325,844375,1919,1919,119,19,814,2,1.9,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,714944,61081,11134,23,"1"
43,"N",15,"GC1",7346,18740,"priciedge",1,"N",1,1,422,684,146,1259063856,781250,146,146,346,46,422,0,3.65,9,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,829576,50519,4889,16,"1"
43,"N",15,"GC1",7650,26166,"trainstessed",1,"N",1,1,641,645,11,1259064371,625250,450,450,150,50,641,0,4.45,12,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,1113108,103278,17925,20,"1"
43,"N",16,"GC1",8129,25428,"smink",1,"N",1,1,443,589,10,1259065219,937250,929,929,129,29,443,3,1.75,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,575597,36513,1735,19,"1"
43,"N",16,"GC1",8036,3558,"canpens",1,"N",1,1,546,481,225,1259065057,859250,836,836,36,36,546,0,2,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,740395,63389,5728,3,"1"
43,"N",17,"GC1",8231,5658,"crills",2,"W",0,1,NA,566,225,1259065394,953250,1031,1031,231,31,628,6,1.65,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,657610,53252,3653,3,"1"
43,"N",18,"GC1",8789,25164,"tuds",1,"N",1,1,463,493,151,1259066322,359250,1589,1589,289,89,463,11,1.3,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,540842,35077,1601,20,"1"
43,"N",19,"GC1",9698,4364,"clothmate",1,"N",1,0,545,462,168,1259067829,500250,2498,2498,198,98,545,0,3.8,9,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,776443,50147,6370,3,"1"
43,"N",19,"GC1",9349,6582,"beril",1,"N",1,1,648,503,162,1259067266,328250,2149,2149,349,49,648,2,1.9,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,621440,34869,2888,2,"1"
43,"N",19,"GC1",9212,24780,"swerseman",1,"N",1,1,501,466,166,1259067041,16250,2012,2012,212,12,501,0,3.8,9,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,868097,56209,6306,19,"1"
43,"N",2,"GC2",1045,9284,"harded",1,"N",1,1,967,852,11,1258630568,922375,1045,845,45,45,967,8,1.5,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,641352,39403,9995,8,"1"
